1	1134.4455445544554
2	636.9207920792079
3	655.1089108910891
4	464.94059405940595
5	301.55445544554453
6	244.23762376237624
7	211.6138613861386
8	115.9009900990099
9	137.2871287128713
10	117.10891089108911
11	125.41584158415841
12	108.94059405940594
13	116.76237623762377
14	128.2970297029703
15	131.1881188118812
16	128.30693069306932
17	126.65346534653466
18	125.41584158415841
19	145.22772277227722
20	100.24752475247524
21	101.5049504950495
22	94.89108910891089
23	99.01980198019803
24	92.82178217821782
25	94.05940594059406
26	108.06930693069307
27	102.3069306930693
28	85.81188118811882
29	108.07920792079207
30	91.99009900990099
31	109.34653465346534
32	101.48514851485149
33	96.52475247524752
34	97.35643564356435
35	102.73267326732673
36	94.46534653465346
37	103.12871287128714
38	163.31683168316832
39	62.693069306930695
40	62.64356435643565
41	62.78217821782178
42	64.82178217821782
43	63.07920792079208
44	64.33663366336634
45	60.198019801980195
46	61.039603960396036
47	61.277227722772274
48	62.2970297029703
49	61.693069306930695
50	61.445544554455445
51	11316.772277227723
52	62.415841584158414
53	60.28712871287129
54	61.87128712871287
55	62.722772277227726
56	60.54455445544554
57	61.46534653465346
58	63.613861386138616
59	59.02970297029703
60	66.72277227722772
61	141.9009900990099
62	42.51485148514851
63	41.71287128712871
64	41.71287128712871
65	42.0990099009901
66	41.633663366336634
67	41.663366336633665
68	43.28712871287129
69	42.42574257425743
70	42.01980198019802
71	42.93069306930693
72	41.663366336633665
73	42.56435643564357
74	42.46534653465346
75	41.722772277227726
76	42.475247524752476
77	41.71287128712871
78	42.118811881188115
79	43.32673267326733
80	41.633663366336634
81	42.01980198019802
82	44.524752475247524
83	42.05940594059406
84	42.05940594059406
85	41.76237623762376
86	41.62376237623762
87	41.62376237623762
88	41.62376237623762
89	41.693069306930695
90	41.62376237623762
91	41.7029702970297
92	43.75247524752475
93	42.10891089108911
94	42.13861386138614
95	40.81188118811881
96	33.43564356435643
97	31.346534653465348
98	34.64356435643565
99	41.31683168316832
100	43.306930693069305
